index,evt_id,evt_lon,evt_lat,sta_id,sta_lon,sta_lat,vel,dist
   942,    14,-118.647,  37.683,   113,-119.023,  36.680,   3.170, 116.230
   943,    14,-118.647,  37.683,   114,-121.786,  39.229,   3.190, 323.340
   944,    14,-118.647,  37.683,   116,-118.971,  40.780,   3.040, 344.980
   945,    14,-118.647,  37.683,   117,-118.134,  40.781,   3.000, 346.840
   946,    14,-118.647,  37.683,   118,-118.877,  40.161,   3.020, 275.890
   947,    14,-118.647,  37.683,   119,-118.155,  40.290,   3.010, 292.600
   948,    14,-118.647,  37.683,   120,-118.889,  39.540,   3.020, 207.220
   949,    14,-118.647,  37.683,   121,-118.080,  39.695,   3.010, 228.700
   950,    14,-118.647,  37.683,   122,-117.932,  38.861,   3.060, 144.930
   951,    14,-118.647,  37.683,   123,-118.106,  38.349,   3.040,  87.830
   952,    14,-118.647,  37.683,   147,-122.014,  38.633,   3.010, 313.460
   953,    14,-118.647,  37.683,   148,-121.328,  37.505,   3.020, 237.620
   954,    14,-118.647,  37.683,   145,-120.674,  36.895,   2.970, 199.890
   955,    15,-118.546,  37.817,    17,-119.578,  37.246,   3.050, 111.100
   956,    15,-118.546,  37.817,    18,-119.484,  37.413,   3.000,  94.250
   957,    15,-118.546,  37.817,    19,-119.279,  37.500,   2.850,  73.650
   958,    15,-118.546,  37.817,    24,-120.058,  37.253,   3.100, 147.620
   959,    15,-118.546,  37.817,    25,-119.815,  37.343,   3.070, 123.860
   960,    15,-118.546,  37.817,    26,-119.675,  37.514,   3.040, 105.170
   961,    15,-118.546,  37.817,    27,-119.513,  37.736,   2.950,  85.670
   962,    15,-118.546,  37.817,    28,-119.332,  37.880,   3.060,  69.620
   963,    15,-118.546,  37.817,    29,-119.169,  37.974,   2.940,  57.570
   964,    15,-118.546,  37.817,    30,-118.967,  38.143,   2.950,  51.800
   965,    15,-118.546,  37.817,    31,-120.005,  37.588,   3.050, 131.160
   966,    15,-118.546,  37.817,    32,-119.807,  37.723,   3.050, 111.620
   967,    15,-118.546,  37.817,    33,-119.647,  37.865,   3.170,  97.100
   968,    15,-118.546,  37.817,    34,-119.511,  38.000,   3.040,  87.300
   969,    15,-118.546,  37.817,    35,-119.341,  38.180,   2.970,  80.690
   970,    15,-118.546,  37.817,    36,-119.148,  38.283,   2.970,  73.960
   971,    15,-118.546,  37.817,    37,-120.404,  37.642,   3.110, 164.970
   972,    15,-118.546,  37.817,    39,-119.932,  37.985,   3.100, 123.360
   973,    15,-118.546,  37.817,    40,-119.697,  38.128,   3.080, 106.890
   974,    15,-118.546,  37.817,    41,-119.514,  38.362,   2.980, 104.280
   975,    15,-118.546,  37.817,    42,-120.147,  38.156,   3.170, 145.620
   976,    15,-118.546,  37.817,    43,-119.954,  38.286,   3.100, 134.200
   977,    15,-118.546,  37.817,    44,-119.807,  38.493,   3.010, 133.620
   978,    15,-118.546,  37.817,    47,-120.253,  38.333,   3.120, 160.390
   979,    15,-118.546,  37.817,    95,-121.086,  40.320,   3.060, 354.380
   980,    15,-118.546,  37.817,    97,-119.828,  40.165,   3.010, 283.400
   981,    15,-118.546,  37.817,    98,-121.461,  40.816,   3.050, 417.290
   982,    15,-118.546,  37.817,    99,-120.728,  40.618,   3.020, 363.710
   983,    15,-118.546,  37.817,   101,-120.608,  39.303,   3.070, 243.990
   984,    15,-118.546,  37.817,   102,-121.377,  38.839,   3.170, 272.360
   985,    15,-118.546,  37.817,   103,-120.740,  38.755,   3.110, 218.410
   986,    15,-118.546,  37.817,   104,-120.076,  38.703,   3.010, 166.160
   987,    15,-118.546,  37.817,   106,-119.451,  38.523,   2.950, 111.510
   988,    15,-118.546,  37.817,   107,-120.936,  38.257,   3.100, 215.520
   989,    15,-118.546,  37.817,   108,-119.849,  37.882,   3.040, 114.940
   990,    15,-118.546,  37.817,   110,-119.047,  38.089,   2.860,  53.430
   991,    15,-118.546,  37.817,   111,-120.330,  37.346,   3.100, 166.040
   992,    15,-118.546,  37.817,   112,-119.709,  37.007,   3.030, 136.710
   993,    15,-118.546,  37.817,   113,-119.023,  36.680,   3.150, 133.080
   994,    15,-118.546,  37.817,   114,-121.786,  39.229,   3.190, 323.190
   995,    15,-118.546,  37.817,   116,-118.971,  40.780,   3.040, 331.050
   996,    15,-118.546,  37.817,   117,-118.134,  40.781,   3.010, 331.080
   997,    15,-118.546,  37.817,   118,-118.877,  40.161,   3.010, 261.920
   998,    15,-118.546,  37.817,   121,-118.080,  39.695,   3.010, 212.390
   999,    15,-118.546,  37.817,   122,-117.932,  38.861,   3.050, 127.710
  1000,    15,-118.546,  37.817,   123,-118.106,  38.349,   3.090,  70.530
  1001,    15,-118.546,  37.817,   148,-121.328,  37.505,   3.040, 247.940
  1002,    15,-118.546,  37.817,   145,-120.674,  36.895,   2.960, 214.510
  1003,    16,-118.353,  38.051,    17,-119.578,  37.246,   3.040, 140.310
  1004,    16,-118.353,  38.051,    18,-119.484,  37.413,   3.000, 122.380
  1005,    16,-118.353,  38.051,    19,-119.279,  37.500,   2.910, 102.000
  1006,    16,-118.353,  38.051,    20,-119.083,  37.683,   2.860,  76.170
  1007,    16,-118.353,  38.051,    21,-118.902,  37.783,   2.940,  56.710
  1008,    16,-118.353,  38.051,    24,-120.058,  37.253,   3.100, 174.660
  1009,    16,-118.353,  38.051,    25,-119.815,  37.343,   3.060, 151.050
  1010,    16,-118.353,  38.051,    26,-119.675,  37.514,   3.050, 130.870
  1011,    16,-118.353,  38.051,    27,-119.513,  37.736,   3.090, 107.870
  1012,    16,-118.353,  38.051,    28,-119.332,  37.880,   3.020,  88.190
  1013,    16,-118.353,  38.051,    30,-118.967,  38.143,   2.920,  54.820
  1014,    16,-118.353,  38.051,    31,-120.005,  37.588,   3.080, 154.270
  1015,    16,-118.353,  38.051,    32,-119.807,  37.723,   3.080, 133.020
  1016,    16,-118.353,  38.051,    33,-119.647,  37.865,   3.030, 115.610
  1017,    16,-118.353,  38.051,    34,-119.511,  38.000,   2.990, 101.850
  1018,    16,-118.353,  38.051,    35,-119.341,  38.180,   2.940,  87.860
  1019,    16,-118.353,  38.051,    36,-119.148,  38.283,   2.920,  74.270
  1020,    16,-118.353,  38.051,    37,-120.404,  37.642,   3.150, 186.170
  1021,    16,-118.353,  38.051,    38,-120.112,  37.823,   3.130, 156.690
  1022,    16,-118.353,  38.051,    39,-119.932,  37.985,   3.070, 138.870
  1023,    16,-118.353,  38.051,    40,-119.697,  38.128,   3.060, 118.210
  1024,    16,-118.353,  38.051,    41,-119.514,  38.362,   2.920, 107.370
  1025,    16,-118.353,  38.051,    42,-120.147,  38.156,   3.110, 157.780
  1026,    16,-118.353,  38.051,    43,-119.954,  38.286,   3.080, 142.780
  1027,    16,-118.353,  38.051,    44,-119.807,  38.493,   2.950, 136.370
  1028,    16,-118.353,  38.051,    47,-120.253,  38.333,   3.090, 169.360
  1029,    16,-118.353,  38.051,    94,-122.032,  39.997,   3.160, 384.940
  1030,    16,-118.353,  38.051,    95,-121.086,  40.320,   3.090, 345.290
  1031,    16,-118.353,  38.051,    96,-120.918,  39.962,   3.040, 307.190
  1032,    16,-118.353,  38.051,    97,-119.828,  40.165,   3.030, 267.120
  1033,    16,-118.353,  38.051,    98,-121.461,  40.816,   3.040, 407.260
  1034,    16,-118.353,  38.051,   100,-119.898,  39.678,   3.050, 225.020
  1035,    16,-118.353,  38.051,   101,-120.608,  39.303,   3.000, 240.450
  1036,    16,-118.353,  38.051,   102,-121.377,  38.839,   3.120, 278.130
  1037,    16,-118.353,  38.051,   103,-120.740,  38.755,   3.060, 222.660
  1038,    16,-118.353,  38.051,   104,-120.076,  38.703,   2.920, 167.020
  1039,    16,-118.353,  38.051,   106,-119.451,  38.523,   2.900, 109.400
  1040,    16,-118.353,  38.051,   108,-119.849,  37.882,   3.030, 132.820
  1041,    16,-118.353,  38.051,   109,-118.171,  37.499,   3.000,  63.340
  1042,    16,-118.353,  38.051,   110,-119.047,  38.089,   2.820,  61.060
  1043,    16,-118.353,  38.051,   112,-119.709,  37.007,   3.030, 166.770
  1044,    16,-118.353,  38.051,   113,-119.023,  36.680,   3.130, 163.370
  1045,    16,-118.353,  38.051,   114,-121.786,  39.229,   3.130, 326.290
  1046,    16,-118.353,  38.051,   115,-119.835,  40.748,   3.000, 325.550
  1047,    16,-118.353,  38.051,   116,-118.971,  40.780,   3.050, 307.610
  1048,    16,-118.353,  38.051,   117,-118.134,  40.781,   3.010, 303.710
  1049,    16,-118.353,  38.051,   118,-118.877,  40.161,   3.030, 238.640
  1050,    16,-118.353,  38.051,   121,-118.080,  39.695,   3.020, 183.980
  1051,    16,-118.353,  38.051,   122,-117.932,  38.861,   3.050,  97.070
  1052,    16,-118.353,  38.051,   147,-122.014,  38.633,   2.970, 326.600
  1053,    16,-118.353,  38.051,   148,-121.328,  37.505,   3.030, 269.040
  1054,    16,-118.353,  38.051,   145,-120.674,  36.895,   2.970, 242.120
  1055,    16,-118.353,  38.051,   146,-120.121,  36.336,   2.900, 246.780
  1056,    17,-119.578,  37.246,    20,-119.083,  37.683,   3.220,  65.330
  1057,    17,-119.578,  37.246,    21,-118.902,  37.783,   3.120,  84.450
  1058,    17,-119.578,  37.246,    22,-118.729,  37.980,   3.080, 110.700
  1059,    17,-119.578,  37.246,    23,-118.558,  38.169,   3.070, 136.330
  1060,    17,-119.578,  37.246,    27,-119.513,  37.736,   3.300,  54.640
  1061,    17,-119.578,  37.246,    28,-119.332,  37.880,   3.290,  73.580
  1062,    17,-119.578,  37.246,    29,-119.169,  37.974,   3.260,  88.470
  1063,    17,-119.578,  37.246,    30,-118.967,  38.143,   3.160, 113.250
  1064,    17,-119.578,  37.246,    31,-120.005,  37.588,   3.290,  53.520
  1065,    17,-119.578,  37.246,    32,-119.807,  37.723,   3.300,  56.610
  1066,    17,-119.578,  37.246,    33,-119.647,  37.865,   3.270,  68.960
  1067,    17,-119.578,  37.246,    34,-119.511,  38.000,   3.220,  83.900
  1068,    17,-119.578,  37.246,    35,-119.341,  38.180,   3.220, 105.730
  1069,    17,-119.578,  37.246,    36,-119.148,  38.283,   3.230, 121.140
  1070,    17,-119.578,  37.246,    37,-120.404,  37.642,   3.390,  85.240
  1071,    17,-119.578,  37.246,    38,-120.112,  37.823,   3.300,  79.530
  1072,    17,-119.578,  37.246,    39,-119.932,  37.985,   3.340,  87.780
  1073,    17,-119.578,  37.246,    40,-119.697,  38.128,   3.270,  98.450
  1074,    17,-119.578,  37.246,    41,-119.514,  38.362,   3.240, 123.950
  1075,    17,-119.578,  37.246,    42,-120.147,  38.156,   3.370, 112.750
  1076,    17,-119.578,  37.246,    43,-119.954,  38.286,   3.290, 120.090
  1077,    17,-119.578,  37.246,    44,-119.807,  38.493,   3.230, 139.810
  1078,    17,-119.578,  37.246,    47,-120.253,  38.333,   3.370, 134.470
  1079,    17,-119.578,  37.246,    96,-120.918,  39.962,   3.350, 323.290
  1080,    17,-119.578,  37.246,   101,-120.608,  39.303,   3.370, 245.440
  1081,    17,-119.578,  37.246,   102,-121.377,  38.839,   3.340, 237.050
  1082,    17,-119.578,  37.246,   103,-120.740,  38.755,   3.380, 196.120
  1083,    17,-119.578,  37.246,   106,-119.451,  38.523,   3.230, 142.120
  1084,    17,-119.578,  37.246,   107,-120.936,  38.257,   3.340, 164.060
  1085,    17,-119.578,  37.246,   109,-118.171,  37.499,   3.180, 127.780
  1086,    17,-119.578,  37.246,   110,-119.047,  38.089,   3.260, 104.640
  1087,    17,-119.578,  37.246,   111,-120.330,  37.346,   3.270,  67.530
  1088,    17,-119.578,  37.246,   113,-119.023,  36.680,   3.310,  79.980
  1089,    17,-119.578,  37.246,   114,-121.786,  39.229,   3.310, 292.940
  1090,    17,-119.578,  37.246,   147,-122.014,  38.633,   3.020, 263.770
  1091,    17,-119.578,  37.246,   148,-121.328,  37.505,   2.980, 157.610
  1092,    17,-119.578,  37.246,   145,-120.674,  36.895,   2.860, 104.920
  1093,    17,-119.578,  37.246,   146,-120.121,  36.336,   2.770, 112.060
  1094,    18,-119.484,  37.413,    21,-118.902,  37.783,   3.060,  65.880
  1095,    18,-119.484,  37.413,    22,-118.729,  37.980,   3.110,  91.660
  1096,    18,-119.484,  37.413,    23,-118.558,  38.169,   3.080, 117.070
  1097,    18,-119.484,  37.413,    24,-120.058,  37.253,   3.280,  53.850
  1098,    18,-119.484,  37.413,    28,-119.332,  37.880,   3.270,  53.510
  1099,    18,-119.484,  37.413,    29,-119.169,  37.974,   3.220,  68.200
  1100,    18,-119.484,  37.413,    30,-118.967,  38.143,   3.110,  93.040
  1101,    18,-119.484,  37.413,    33,-119.647,  37.865,   3.260,  52.210
  1102,    18,-119.484,  37.413,    35,-119.341,  38.180,   3.190,  86.080
  1103,    18,-119.484,  37.413,    36,-119.148,  38.283,   3.210, 101.000
  1104,    18,-119.484,  37.413,    37,-120.404,  37.642,   3.360,  85.160
  1105,    18,-119.484,  37.413,    38,-120.112,  37.823,   3.340,  71.700
  1106,    18,-119.484,  37.413,    39,-119.932,  37.985,   3.280,  74.800
  1107,    18,-119.484,  37.413,    40,-119.697,  38.128,   3.300,  81.570
  1108,    18,-119.484,  37.413,    41,-119.514,  38.362,   3.170, 105.360
  1109,    18,-119.484,  37.413,    42,-120.147,  38.156,   3.290, 101.040
  1110,    18,-119.484,  37.413,    43,-119.954,  38.286,   3.320, 105.390
  1111,    18,-119.484,  37.413,    44,-119.807,  38.493,   3.220, 123.170
  1112,    18,-119.484,  37.413,    45,-119.611,  38.682,   3.140, 141.280
  1113,    18,-119.484,  37.413,    46,-120.605,  38.153,   3.340, 128.380
  1114,    18,-119.484,  37.413,    47,-120.253,  38.333,   3.330, 122.490
  1115,    18,-119.484,  37.413,    48,-120.042,  38.475,   3.300, 127.700
  1116,    18,-119.484,  37.413,    49,-119.806,  38.809,   3.180, 157.530
  1117,    18,-119.484,  37.413,    50,-119.417,  38.918,   3.100, 167.160
  1118,    18,-119.484,  37.413,    51,-120.709,  38.382,   3.320, 152.260
  1119,    18,-119.484,  37.413,    52,-120.535,  38.502,   3.320, 152.110
  1120,    18,-119.484,  37.413,    53,-120.326,  38.642,   3.280, 155.150
  1121,    18,-119.484,  37.413,    54,-119.895,  39.008,   3.200, 180.700
  1122,    18,-119.484,  37.413,    55,-119.602,  39.096,   3.100, 187.170
  1123,    18,-119.484,  37.413,    56,-120.991,  38.562,   3.320, 183.820
  1124,    18,-119.484,  37.413,    57,-120.545,  38.834,   3.320, 183.150
  1125,    18,-119.484,  37.413,    58,-120.265,  38.884,   3.300, 177.050
  1126,    18,-119.484,  37.413,    59,-120.155,  39.052,   3.250, 191.160
  1127,    18,-119.484,  37.413,    61,-121.196,  38.703,   3.310, 207.550
  1128,    18,-119.484,  37.413,    62,-120.950,  38.848,   3.350, 204.720
  1129,    18,-119.484,  37.413,    63,-120.753,  39.028,   3.320, 210.930
  1130,    18,-119.484,  37.413,    64,-120.466,  39.089,   3.320, 204.930
  1131,    18,-119.484,  37.413,    65,-120.388,  39.315,   3.270, 225.420
  1132,    18,-119.484,  37.413,    66,-120.041,  39.472,   3.180, 233.760
  1133,    18,-119.484,  37.413,    67,-121.170,  39.037,   3.340, 233.030
  1134,    18,-119.484,  37.413,    68,-120.931,  39.194,   3.330, 234.790
  1135,    18,-119.484,  37.413,    69,-120.576,  39.625,   3.300, 263.370
  1136,    18,-119.484,  37.413,    70,-120.225,  39.650,   3.200, 256.640
  1137,    18,-119.484,  37.413,    72,-121.347,  39.236,   3.340, 259.800
  1138,    18,-119.484,  37.413,    73,-121.163,  39.384,   3.340, 263.370
  1139,    18,-119.484,  37.413,    74,-120.846,  39.478,   3.340, 258.270
  1140,    18,-119.484,  37.413,    75,-120.714,  39.804,   3.300, 286.280
  1141,    18,-119.484,  37.413,    77,-121.091,  39.682,   3.350, 288.230
  1142,    18,-119.484,  37.413,    78,-120.641,  40.011,   3.290, 305.520
  1143,    18,-119.484,  37.413,    80,-121.527,  39.719,   3.340, 311.830
  1144,    18,-119.484,  37.413,    82,-120.602,  40.345,   3.120, 339.720
  1145,    18,-119.484,  37.413,    95,-121.086,  40.320,   3.290, 351.430
  1146,    18,-119.484,  37.413,    96,-120.918,  39.962,   3.290, 309.270
  1147,    18,-119.484,  37.413,    97,-119.828,  40.165,   3.100, 307.020
  1148,    18,-119.484,  37.413,    98,-121.461,  40.816,   3.240, 414.750
  1149,    18,-119.484,  37.413,   100,-119.898,  39.678,   3.140, 254.110
  1150,    18,-119.484,  37.413,   101,-120.608,  39.303,   3.340, 231.650
  1151,    18,-119.484,  37.413,   102,-121.377,  38.839,   3.290, 229.350
  1152,    18,-119.484,  37.413,   103,-120.740,  38.755,   3.310, 185.280
  1153,    18,-119.484,  37.413,   104,-120.076,  38.703,   3.300, 152.300
  1154,    18,-119.484,  37.413,   105,-118.808,  38.938,   3.100, 179.430
  1155,    18,-119.484,  37.413,   106,-119.451,  38.523,   3.170, 123.220
  1156,    18,-119.484,  37.413,   107,-120.936,  38.257,   3.300, 158.490
  1157,    18,-119.484,  37.413,   108,-119.849,  37.882,   3.180,  61.170
  1158,    18,-119.484,  37.413,   109,-118.171,  37.499,   3.180, 116.610
  1159,    18,-119.484,  37.413,   110,-119.047,  38.089,   3.260,  84.380
  1160,    18,-119.484,  37.413,   111,-120.330,  37.346,   3.210,  75.220
  1161,    18,-119.484,  37.413,   113,-119.023,  36.680,   3.360,  91.120
  1162,    18,-119.484,  37.413,   114,-121.786,  39.229,   3.310, 284.900
  1163,    18,-119.484,  37.413,   115,-119.835,  40.748,   3.090, 371.610
  1164,    18,-119.484,  37.413,   116,-118.971,  40.780,   3.080, 376.470
  1165,    18,-119.484,  37.413,   117,-118.134,  40.781,   3.050, 391.830
  1166,    18,-119.484,  37.413,   118,-118.877,  40.161,   3.080, 309.700
  1167,    18,-119.484,  37.413,   119,-118.155,  40.290,   3.040, 339.690
  1168,    18,-119.484,  37.413,   120,-118.889,  39.540,   3.070, 241.790
  1169,    18,-119.484,  37.413,   121,-118.080,  39.695,   3.070, 281.360
  1170,    18,-119.484,  37.413,   122,-117.932,  38.861,   3.040, 210.630
  1171,    18,-119.484,  37.413,   123,-118.106,  38.349,   3.020, 159.680
  1172,    18,-119.484,  37.413,   145,-120.674,  36.895,   2.880, 120.260
  1173,    19,-119.279,  37.500,    22,-118.729,  37.980,   2.940,  72.010
  1174,    19,-119.279,  37.500,    23,-118.558,  38.169,   2.960,  97.670
  1175,    19,-119.279,  37.500,    24,-120.058,  37.253,   3.390,  74.270
  1176,    19,-119.279,  37.500,    29,-119.169,  37.974,   3.170,  53.460
  1177,    19,-119.279,  37.500,    30,-118.967,  38.143,   3.040,  76.510
  1178,    19,-119.279,  37.500,    31,-120.005,  37.588,   3.360,  64.860
  1179,    19,-119.279,  37.500,    32,-119.807,  37.723,   3.160,  52.730
  1180,    19,-119.279,  37.500,    33,-119.647,  37.865,   3.310,  51.900
  1181,    19,-119.279,  37.500,    34,-119.511,  38.000,   3.350,  59.130
  1182,    19,-119.279,  37.500,    35,-119.341,  38.180,   3.170,  75.650
  1183,    19,-119.279,  37.500,    37,-120.404,  37.642,   3.350, 100.610
  1184,    19,-119.279,  37.500,    38,-120.112,  37.823,   3.400,  81.750
  1185,    19,-119.279,  37.500,    39,-119.932,  37.985,   3.270,  78.800
  1186,    19,-119.279,  37.500,    40,-119.697,  38.128,   3.340,  78.800
  1187,    19,-119.279,  37.500,    41,-119.514,  38.362,   3.100,  97.820
  1188,    19,-119.279,  37.500,    42,-120.147,  38.156,   3.310, 105.520
  1189,    19,-119.279,  37.500,    43,-119.954,  38.286,   3.340, 105.540
  1190,    19,-119.279,  37.500,    44,-119.807,  38.493,   3.230, 119.530
  1191,    19,-119.279,  37.500,    45,-119.611,  38.682,   3.080, 134.340
  1192,    19,-119.279,  37.500,    46,-120.605,  38.153,   3.380, 137.350
  1193,    19,-119.279,  37.500,    47,-120.253,  38.333,   3.250, 126.000
  1194,    19,-119.279,  37.500,    49,-119.806,  38.809,   3.130, 152.440
  1195,    19,-119.279,  37.500,    51,-120.709,  38.382,   3.300, 159.340
  1196,    19,-119.279,  37.500,    52,-120.535,  38.502,   3.320, 156.620
  1197,    19,-119.279,  37.500,    61,-121.196,  38.703,   3.340, 214.710
  1198,    19,-119.279,  37.500,    94,-122.032,  39.997,   3.310, 366.210
  1199,    19,-119.279,  37.500,    95,-121.086,  40.320,   3.280, 350.110
  1200,    19,-119.279,  37.500,    97,-119.828,  40.165,   3.090, 299.680
  1201,    19,-119.279,  37.500,   100,-119.898,  39.678,   3.100, 247.780
  1202,    19,-119.279,  37.500,   101,-120.608,  39.303,   3.310, 231.340
  1203,    19,-119.279,  37.500,   102,-121.377,  38.839,   3.310, 236.400
  1204,    19,-119.279,  37.500,   103,-120.740,  38.755,   3.310, 189.230
  1205,    19,-119.279,  37.500,   104,-120.076,  38.703,   3.270, 150.670
  1206,    19,-119.279,  37.500,   105,-118.808,  38.938,   3.060, 164.890
  1207,    19,-119.279,  37.500,   106,-119.451,  38.523,   3.150, 114.490
  1208,    19,-119.279,  37.500,   107,-120.936,  38.257,   3.330, 168.280
  1209,    19,-119.279,  37.500,   108,-119.849,  37.882,   3.250,  65.710
  1210,    19,-119.279,  37.500,   109,-118.171,  37.499,   3.130,  97.990
  1211,    19,-119.279,  37.500,   111,-120.330,  37.346,   3.290,  94.560
  1212,    19,-119.279,  37.500,   112,-119.709,  37.007,   3.260,  66.730
  1213,    19,-119.279,  37.500,   113,-119.023,  36.680,   3.310,  93.840
  1214,    19,-119.279,  37.500,   114,-121.786,  39.229,   3.330, 291.280
  1215,    19,-119.279,  37.500,   115,-119.835,  40.748,   3.060, 363.850
  1216,    19,-119.279,  37.500,   116,-118.971,  40.780,   3.050, 365.120
  1217,    19,-119.279,  37.500,   117,-118.134,  40.781,   3.040, 377.510
  1218,    19,-119.279,  37.500,   118,-118.877,  40.161,   3.010, 297.520
  1219,    19,-119.279,  37.500,   119,-118.155,  40.290,   3.020, 324.770
  1220,    19,-119.279,  37.500,   120,-118.889,  39.540,   3.040, 228.980
  1221,    19,-119.279,  37.500,   121,-118.080,  39.695,   3.050, 265.080
  1222,    19,-119.279,  37.500,   122,-117.932,  38.861,   2.980, 191.700
  1223,    19,-119.279,  37.500,   123,-118.106,  38.349,   2.950, 139.670
  1224,    19,-119.279,  37.500,   145,-120.674,  36.895,   3.010, 140.860
  1225,    20,-119.083,  37.683,    23,-118.558,  38.169,   2.970,  71.020
  1226,    20,-119.083,  37.683,    24,-120.058,  37.253,   3.240,  98.600
  1227,    20,-119.083,  37.683,    25,-119.815,  37.343,   3.220,  74.920
  1228,    20,-119.083,  37.683,    26,-119.675,  37.514,   3.230,  55.550
  1229,    20,-119.083,  37.683,    30,-118.967,  38.143,   3.000,  52.160
  1230,    20,-119.083,  37.683,    31,-120.005,  37.588,   3.140,  82.050
  1231,    20,-119.083,  37.683,    32,-119.807,  37.723,   3.290,  64.010
  1232,    20,-119.083,  37.683,    33,-119.647,  37.865,   3.280,  53.690
  1233,    20,-119.083,  37.683,    34,-119.511,  38.000,   3.180,  51.610
  1234,    20,-119.083,  37.683,    35,-119.341,  38.180,   3.290,  59.710
  1235,    20,-119.083,  37.683,    36,-119.148,  38.283,   2.990,  66.860
  1236,    20,-119.083,  37.683,    37,-120.404,  37.642,   3.280, 116.670
  1237,    20,-119.083,  37.683,    38,-120.112,  37.823,   3.270,  92.020
  1238,    20,-119.083,  37.683,    39,-119.932,  37.985,   3.260,  81.970
  1239,    20,-119.083,  37.683,    40,-119.697,  38.128,   3.180,  73.230
  1240,    20,-119.083,  37.683,    41,-119.514,  38.362,   3.330,  84.360
  1241,    20,-119.083,  37.683,    42,-120.147,  38.156,   3.260, 107.310
  1242,    20,-119.083,  37.683,    43,-119.954,  38.286,   3.230, 101.760
  1243,    20,-119.083,  37.683,    44,-119.807,  38.493,   3.260, 110.110
  1244,    20,-119.083,  37.683,    45,-119.611,  38.682,   3.130, 120.190
  1245,    20,-119.083,  37.683,    47,-120.253,  38.333,   3.260, 125.590
  1246,    20,-119.083,  37.683,    48,-120.042,  38.475,   3.230, 121.770
  1247,    20,-119.083,  37.683,    49,-119.806,  38.809,   3.140, 140.160
  1248,    20,-119.083,  37.683,    51,-120.709,  38.382,   3.320, 162.560
  1249,    20,-119.083,  37.683,    52,-120.535,  38.502,   3.290, 156.540
  1250,    20,-119.083,  37.683,    53,-120.326,  38.642,   3.250, 152.350
  1251,    20,-119.083,  37.683,    54,-119.895,  39.008,   3.100, 163.390
  1252,    20,-119.083,  37.683,    55,-119.602,  39.096,   3.080, 163.380
  1253,    20,-119.083,  37.683,    58,-120.265,  38.884,   3.210, 168.790
  1254,    20,-119.083,  37.683,    60,-119.591,  39.360,   3.050, 191.410
  1255,    20,-119.083,  37.683,    62,-120.950,  38.848,   3.290, 208.480
  1256,    20,-119.083,  37.683,    63,-120.753,  39.028,   3.320, 208.890
  1257,    20,-119.083,  37.683,    66,-120.041,  39.472,   3.110, 215.550
  1258,    20,-119.083,  37.683,    67,-121.170,  39.037,   3.310, 236.440
  1259,    20,-119.083,  37.683,    70,-120.225,  39.650,   3.120, 240.000
  1260,    20,-119.083,  37.683,    72,-121.347,  39.236,   3.330, 262.320
  1261,    20,-119.083,  37.683,    73,-121.163,  39.384,   3.310, 261.840
  1262,    20,-119.083,  37.683,    75,-120.714,  39.804,   3.210, 274.950
  1263,    20,-119.083,  37.683,    78,-120.641,  40.011,   3.170, 291.810
  1264,    20,-119.083,  37.683,    80,-121.527,  39.719,   3.320, 310.380
  1265,    20,-119.083,  37.683,    94,-122.032,  39.997,   3.280, 362.770
  1266,    20,-119.083,  37.683,    95,-121.086,  40.320,   3.220, 340.400
  1267,    20,-119.083,  37.683,    97,-119.828,  40.165,   3.100, 283.100
  1268,    20,-119.083,  37.683,    99,-120.728,  40.618,   3.160, 355.650
  1269,    20,-119.083,  37.683,   101,-120.608,  39.303,   3.250, 223.740
  1270,    20,-119.083,  37.683,   102,-121.377,  38.839,   3.240, 238.340
  1271,    20,-119.083,  37.683,   103,-120.740,  38.755,   3.220, 187.710
  1272,    20,-119.083,  37.683,   105,-118.808,  38.938,   3.060, 141.470
  1273,    20,-119.083,  37.683,   106,-119.451,  38.523,   3.170,  98.690
  1274,    20,-119.083,  37.683,   107,-120.936,  38.257,   3.260, 174.930
  1275,    20,-119.083,  37.683,   108,-119.849,  37.882,   3.120,  71.020
  1276,    20,-119.083,  37.683,   109,-118.171,  37.499,   2.920,  83.050
  1277,    20,-119.083,  37.683,   111,-120.330,  37.346,   3.240, 116.410
  1278,    20,-119.083,  37.683,   112,-119.709,  37.007,   3.180,  93.300
  1279,    20,-119.083,  37.683,   113,-119.023,  36.680,   3.160, 111.400
  1280,    20,-119.083,  37.683,   114,-121.786,  39.229,   3.280, 291.840
  1281,    20,-119.083,  37.683,   115,-119.835,  40.748,   3.000, 346.570
  1282,    20,-119.083,  37.683,   116,-118.971,  40.780,   3.030, 344.050
  1283,    20,-119.083,  37.683,   117,-118.134,  40.781,   3.040, 353.690
  1284,    20,-119.083,  37.683,   118,-118.877,  40.161,   3.020, 275.810
  1285,    20,-119.083,  37.683,   119,-118.155,  40.290,   3.040, 300.500
  1286,    20,-119.083,  37.683,   120,-118.889,  39.540,   3.020, 206.900
  1287,    20,-119.083,  37.683,   121,-118.080,  39.695,   3.040, 239.820
  1288,    20,-119.083,  37.683,   122,-117.932,  38.861,   3.030, 165.080
  1289,    20,-119.083,  37.683,   123,-118.106,  38.349,   2.950, 113.240
  1290,    20,-119.083,  37.683,   148,-121.328,  37.505,   3.080, 199.280
  1291,    20,-119.083,  37.683,   145,-120.674,  36.895,   3.000, 165.960
